step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
120,218.0,456.1179,-17.3754,-179.6539,-0.003783,-0.167418,0,20.0
121,220.0,454.3298,-17.382,-179.8104,-0.011747,-0.164678,0,20.0
122,222.0,452.5417,-17.3791,179.8421,0.017002,-0.1715,0,20.0
123,224.0,450.7535,-17.3827,-179.8367,-0.00283,-0.171828,0,19.997
124,224.0,448.9654,-17.3904,-179.7458,-0.0021,-0.167972,0,19.998
125,226.0,447.1773,-17.3962,-179.8204,-0.021075,-0.164335,0,20.001
126,228.0,445.3892,-17.3871,179.6097,0.013704,-0.171511,0,19.999
127,230.0,443.601,-17.3788,179.7528,-0.003135,-0.173762,0,19.998
128,232.0,441.8129,-17.3727,179.7976,-0.008876,-0.173333,0,19.999
129,234.0,440.0248,-17.3597,179.5411,-0.020862,-0.179911,0,20.002
130,236.0,438.2368,-17.329,178.908,0.014454,-0.204016,0,20.0
131,238.0,436.4491,-17.2994,179.0688,0.01314,-0.227112,0,19.998
132,240.0,434.661,-17.2832,179.5452,0.00704,-0.23682,0,19.999
133,242.0,432.8729,-17.2772,179.8687,-0.013383,-0.23629,0,20.002
134,242.0,431.0848,-17.2659,179.599,0.010962,-0.241113,0,20.001
135,244.0,429.2967,-17.2573,179.7538,0.015324,-0.243192,0,20.0
136,246.0,427.5085,-17.2629,-179.7436,0.003161,-0.231045,0,19.999
137,248.0,425.7204,-17.2771,-179.5009,-0.038718,-0.210378,0,20.001
138,250.0,423.933,-17.2675,179.5402,0.003334,-0.213416,0,19.99
139,252.0,422.1457,-17.2455,179.2417,0.010065,-0.228958,0,19.995
140,254.0,420.3578,-17.2298,179.517,0.007012,-0.238152,0,20.003
141,256.0,418.5691,-17.2222,179.8022,-0.02224,-0.239213,0,20.009
142,258.0,416.7805,-17.2029,179.3012,0.005975,-0.251998,0,20.003
143,258.0,414.9924,-17.1794,179.2373,0.00528,-0.269005,0,19.999
144,260.0,413.2043,-17.1609,179.4236,0.004047,-0.280988,0,19.998
145,262.0,411.4162,-17.1471,179.5852,-0.010773,-0.288258,0,20.0
146,264.0,409.6281,-17.128,179.3485,0.007538,-0.300884,0,20.001
147,266.0,407.8399,-17.11,179.4387,0.008982,-0.312373,0,20.002
148,268.0,406.0518,-17.1006,179.7434,0.002046,-0.315225,0,20.002
149,270.0,404.2637,-17.0964,179.8914,-0.008972,-0.312951,0,20.001
150,272.0,402.4755,-17.0874,179.6833,0.01073,-0.315353,0,20.0
151,274.0,400.6874,-17.0825,179.8737,0.011866,-0.313771,0,19.998
152,276.0,398.8993,-17.0895,-179.7136,-0.001332,-0.300287,0,19.999
153,276.0,397.1112,-17.1006,-179.623,-0.011141,-0.282629,0,20.001
154,278.0,395.323,-17.1045,-179.92,0.001419,-0.272244,0,20.001
155,280.0,393.5349,-17.1051,-179.9957,0.006967,-0.265119,0,20.001
156,282.0,391.7468,-17.1105,-179.8056,-0.000934,-0.253253,0,20.001
157,284.0,389.9586,-17.1178,-179.7592,-0.016752,-0.239407,0,20.0
158,286.0,388.1705,-17.1138,179.7993,-0.002515,-0.236888,0,19.998
159,288.0,386.3824,-17.1016,179.5645,0.015176,-0.242625,0,19.999
160,290.0,384.5943,-17.0977,179.9248,-0.004579,-0.23995,0,19.999
161,292.0,382.8062,-17.0963,179.9564,-0.006028,-0.234817,0,20.001
162,292.0,381.018,-17.0897,179.7608,-0.00372,-0.234944,0,20.002
