step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
222,398.0,275.3725,-16.9952,-179.7661,-0.014501,0.055314,0,20.0
223,400.0,273.5844,-16.9928,179.8643,0.012804,0.059409,0,19.999
224,402.0,271.7965,-16.9934,-179.9482,-0.000359,0.06661,0,19.998
225,404.0,270.0085,-16.9983,-179.8362,-0.012029,0.077971,0,20.0
226,406.0,268.2203,-16.9952,179.8532,-0.010644,0.081409,0,20.001
227,408.0,266.4322,-16.9804,179.4545,0.008321,0.073069,0,20.002
228,410.0,264.6441,-16.9663,179.5574,0.019738,0.065551,0,20.001
229,412.0,262.856,-16.9681,-179.8518,-0.007975,0.073873,0,19.998
230,412.0,261.0682,-16.9725,-179.8566,-0.017339,0.084786,0,19.997
231,414.0,259.2804,-16.9632,179.6228,-0.000209,0.081949,0,19.998
232,416.0,257.4923,-16.9469,179.4389,0.009124,0.072123,0,20.002
233,418.0,255.7039,-16.9356,179.665,-0.00027,0.067427,0,20.003
234,420.0,253.9155,-16.9275,179.7495,-0.008904,0.065792,0,20.003
235,422.0,252.1273,-16.9136,179.5195,-0.0006,0.058422,0,20.0
236,424.0,250.3391,-16.896,179.414,0.005895,0.04727,0,19.999
237,426.0,248.551,-16.8816,179.5568,0.008521,0.039447,0,19.999
238,428.0,246.7629,-16.8752,179.8381,-0.003933,0.039524,0,20.0
239,428.0,244.9748,-16.8697,179.8247,-0.008857,0.040574,0,20.001
240,430.0,243.1866,-16.8572,179.5588,0.003953,0.034613,0,20.001
241,432.0,241.3985,-16.8439,179.5706,0.011003,0.027799,0,20.001
242,434.0,239.6104,-16.8391,179.8924,-0.003853,0.029503,0,20.0
243,436.0,237.8223,-16.8361,179.9048,-0.017575,0.032973,0,19.999
244,438.0,236.0343,-16.8202,179.4148,0.01311,0.023661,0,19.998
245,440.0,234.2465,-16.8063,179.5771,0.012103,0.016268,0,19.997
246,442.0,232.4585,-16.8049,-179.9849,-0.001455,0.021339,0,20.0
247,444.0,230.6702,-16.8076,-179.8942,-0.022713,0.030516,0,20.002
248,446.0,228.8821,-16.7952,179.5083,0.023,0.02464,0,19.999
249,446.0,227.0945,-16.7894,179.8755,0.006149,0.025429,0,19.993
250,448.0,225.3068,-16.7959,-179.745,-0.012987,0.038374,0,19.998
251,450.0,223.5187,-16.7967,179.9906,-0.005349,0.045668,0,20.002
252,452.0,221.7302,-16.7894,179.724,0.009024,0.044884,0,20.006
253,454.0,219.9415,-16.7856,179.8984,0.000249,0.047619,0,20.004
254,456.0,218.1531,-16.7851,179.9928,-0.000648,0.053604,0,20.001
255,458.0,216.365,-16.7845,179.9831,-0.007508,0.059552,0,19.999
256,460.0,214.577,-16.7788,179.7811,0.001342,0.06034,0,19.998
257,462.0,212.789,-16.771,179.74,0.001317,0.059049,0,20.0
258,462.0,211.0008,-16.7642,179.7838,0.001104,0.058804,0,20.002
259,464.0,209.2124,-16.7586,179.8265,-0.008947,0.059747,0,20.002
260,466.0,207.4241,-16.7475,179.6051,0.011048,0.055147,0,20.001
261,468.0,205.636,-16.7404,179.8032,0.001548,0.054534,0,19.998
262,470.0,203.8479,-16.7383,179.9503,-0.012025,0.058944,0,19.999
263,472.0,202.0597,-16.7291,179.6585,0.001153,0.056216,0,19.999
264,474.0,200.2716,-16.7161,179.5684,0.002924,0.04977,0,20.001
265,476.0,198.4834,-16.705,179.65,0.007424,0.045229,0,20.002
266,478.0,196.6949,-16.7,179.8735,-0.007274,0.046695,0,20.002
267,480.0,194.9068,-16.6931,179.7605,-0.006282,0.046328,0,20.0
268,480.0,193.1187,-16.6795,179.5272,0.01953,0.039246,0,19.999
269,482.0,191.3309,-16.6764,179.9673,-0.002209,0.042616,0,19.996
270,484.0,189.543,-16.679,-179.8973,-0.008472,0.051793,0,19.998
271,486.0,187.7549,-16.6759,179.8698,-0.009785,0.055181,0,20.001
272,488.0,185.9665,-16.6631,179.5285,0.007355,0.048854,0,20.003
273,490.0,184.178,-16.6509,179.6168,-0.000626,0.043203,0,20.002
274,492.0,182.3899,-16.6406,179.6691,0.000268,0.039391,0,20.0
275,494.0,180.6018,-16.6303,179.6734,0.00078,0.035652,0,19.999
276,496.0,178.8136,-16.6208,179.6964,-0.000461,0.032631,0,19.999
277,496.0,177.0255,-16.6113,179.6924,0.016284,0.029628,0,20.0
278,498.0,175.2374,-16.6126,-179.8882,-0.002171,0.037468,0,19.999
279,500.0,173.4492,-16.6189,-179.7809,-0.016391,0.050296,0,20.0
280,502.0,171.6611,-16.6141,179.7795,-0.004911,0.052004,0,19.999
281,504.0,169.873,-16.5997,179.4854,0.009133,0.044108,0,20.001
282,506.0,168.0849,-16.5887,179.6649,0.017053,0.039623,0,20.001
