step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
198,356.0,318.1255,-17.0861,-179.937,-0.011745,-0.0095,0,20.0
199,358.0,316.3374,-17.0812,179.802,0.002019,-0.007817,0,19.999
200,360.0,314.5493,-17.0734,179.7386,0.007523,-0.009128,0,19.999
201,362.0,312.7611,-17.071,179.949,-0.000988,-0.005029,0,20.0
202,362.0,310.973,-17.0708,-180.0,-0.002835,0.001264,0,20.001
203,364.0,309.1849,-17.0686,179.9201,-0.00399,0.005625,0,20.001
204,366.0,307.3968,-17.0628,179.7869,0.005564,0.006264,0,20.001
205,368.0,305.6086,-17.0589,179.8902,-0.004974,0.008941,0,20.0
206,370.0,303.8205,-17.0537,179.8143,0.004116,0.01021,0,19.999
207,372.0,302.0324,-17.0494,179.8744,-0.001313,0.012471,0,20.0
208,374.0,300.2443,-17.0458,179.8792,-0.000773,0.015334,0,20.0
209,376.0,298.4561,-17.0412,179.8477,-0.010561,0.01727,0,20.001
210,378.0,296.668,-17.0292,179.5641,0.00179,0.011766,0,20.0
211,380.0,294.8799,-17.0141,179.5037,0.007389,0.003226,0,20.0
212,380.0,293.0918,-17.0042,179.7088,0.006907,-0.000151,0,20.0
213,382.0,291.3036,-17.0018,179.9644,-0.008053,0.003952,0,20.0
214,384.0,289.5155,-16.9971,179.8283,-0.001007,0.005731,0,20.0
215,386.0,287.7274,-16.989,179.7246,0.004464,0.00412,0,20.0
216,388.0,285.9392,-16.9832,179.8268,0.005432,0.004895,0,20.001
217,390.0,284.1511,-16.9828,-179.987,-0.009072,0.010935,0,20.0
218,392.0,282.363,-16.9785,179.8338,-0.0026,0.013182,0,19.999
219,394.0,280.5749,-16.9692,179.6773,-0.000674,0.010419,0,20.0
220,396.0,278.7867,-16.9581,179.6286,0.002061,0.005837,0,20.0
221,396.0,276.9986,-16.9479,179.6739,0.005998,0.002082,0,20.001
222,398.0,275.2105,-16.9424,179.8508,0.003533,0.003096,0,20.0
223,400.0,273.4224,-16.9417,-179.9951,0.003264,0.008966,0,20.0
224,402.0,271.6342,-16.945,-179.8707,-0.007985,0.018793,0,20.0
225,404.0,269.8461,-16.9446,179.9562,-0.005797,0.024829,0,19.999
226,406.0,268.058,-16.9372,179.7262,-0.003455,0.024021,0,20.0
227,408.0,266.2699,-16.925,179.573,-0.002543,0.018248,0,20.0
228,410.0,264.4818,-16.9091,179.4681,0.004378,0.008937,0,20.001
229,412.0,262.6936,-16.8949,179.5546,0.011885,0.001257,0,20.0
230,414.0,260.9055,-16.8903,179.9069,-0.00627,0.003133,0,19.999
231,414.0,259.1174,-16.8863,179.8657,0.0021,0.005637,0,19.999
232,416.0,257.3293,-16.8819,179.8638,0.002039,0.007741,0,20.0
233,418.0,255.5411,-16.8796,179.9353,-0.001124,0.012009,0,20.001
234,420.0,253.753,-16.8775,179.9276,-0.004497,0.016341,0,20.001
235,422.0,251.9649,-16.8719,179.8,-0.003712,0.017313,0,20.001
236,424.0,250.1768,-16.8621,179.6569,0.001511,0.013972,0,20.0
237,426.0,248.3886,-16.8515,179.6563,0.005801,0.009939,0,19.999
