step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
198,356.0,318.4486,-16.1204,-173.7934,0.001691,-0.976384,0,20.006
199,358.0,316.671,-16.3169,-173.6622,-0.026079,-0.773357,0,20.001
200,360.0,314.8925,-16.4973,-174.3165,-0.032102,-0.586536,0,19.991
201,360.0,313.1115,-16.6461,-175.4086,-0.024984,-0.431188,0,19.99
202,362.0,311.3279,-16.7644,-176.3931,-0.020718,-0.306409,0,19.998
203,364.0,309.5419,-16.8568,-177.2013,-0.037635,-0.207474,0,20.007
204,366.0,307.7543,-16.9139,-178.3982,-0.020847,-0.14391,0,20.002
205,368.0,305.9661,-16.9404,-179.3295,-0.004747,-0.110879,0,20.002
206,370.0,304.1777,-16.9531,-179.6848,-0.007484,-0.091705,0,20.002
207,372.0,302.3894,-16.9569,-179.9408,-0.006798,-0.081364,0,20.001
208,374.0,300.6013,-16.9524,179.8026,-0.011773,-0.079391,0,20.001
209,376.0,298.8131,-16.9366,179.4227,0.00771,-0.088625,0,20.0
210,376.0,297.025,-16.9209,179.5009,0.002311,-0.097844,0,20.0
211,378.0,295.2369,-16.909,179.6325,-0.014763,-0.103178,0,20.001
212,380.0,293.4489,-16.8883,179.2754,-0.012663,-0.117439,0,20.0
213,382.0,291.661,-16.8533,178.7981,0.017289,-0.145877,0,20.0
214,384.0,289.8732,-16.8243,179.1117,0.012684,-0.16836,0,19.998
215,386.0,288.0853,-16.8098,179.6089,-0.003362,-0.176342,0,20.0
216,388.0,286.2971,-16.7986,179.6581,0.003097,-0.181008,0,20.002
217,390.0,284.5087,-16.7892,179.7125,0.023965,-0.183983,0,20.003
218,392.0,282.7206,-16.7972,-179.6355,-0.005794,-0.16946,0,19.998
219,392.0,280.9328,-16.8109,-179.5437,-0.016899,-0.149233,0,19.997
220,394.0,279.145,-16.8121,179.9711,-0.01749,-0.141467,0,19.998
221,396.0,277.3568,-16.7951,179.3435,0.007781,-0.151983,0,20.001
222,398.0,275.5687,-16.7755,179.3607,0.01026,-0.165058,0,20.002
223,400.0,273.7802,-16.7647,179.6967,-0.009541,-0.169329,0,20.003
224,402.0,271.992,-16.7516,179.5553,-0.010074,-0.17599,0,20.0
