step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
178,320.0,354.0855,-17.2416,179.5949,0.000442,0.015038,0,20.003
179,322.0,352.2974,-17.2267,179.5056,0.014478,0.00661,0,20.0
180,324.0,350.5093,-17.2212,179.8814,0.000453,0.007701,0,19.997
181,326.0,348.7212,-17.2217,-179.9608,-0.003332,0.014666,0,19.998
182,326.0,346.933,-17.2208,179.9647,-0.014187,0.020255,0,20.001
183,328.0,345.1449,-17.2092,179.5623,0.010221,0.015256,0,20.002
184,330.0,343.3568,-17.1989,179.6837,0.010514,0.011415,0,20.001
185,332.0,341.5687,-17.1989,-179.9469,-0.000593,0.017976,0,20.0
186,334.0,339.7805,-17.203,-179.851,-0.008203,0.028524,0,20.0
187,336.0,337.9924,-17.2019,179.9351,-0.008855,0.033972,0,20.0
188,338.0,336.2043,-17.1918,179.6212,0.00724,0.030385,0,20.001
189,340.0,334.4162,-17.1827,179.7161,-0.000129,0.027792,0,20.0
190,342.0,332.6281,-17.1758,179.7808,-0.013007,0.027384,0,20.001
191,344.0,330.8399,-17.1602,179.4444,0.005212,0.0183,0,19.999
192,344.0,329.0518,-17.1431,179.4493,0.010277,0.007679,0,20.0
193,346.0,327.2637,-17.1343,179.7628,0.001273,0.005451,0,20.0
194,348.0,325.4755,-17.1305,179.9023,-0.01056,0.008165,0,20.001
195,350.0,323.6874,-17.1207,179.6457,-2.2e-05,0.004827,0,20.0
196,352.0,321.8993,-17.1069,179.5396,0.00984,-0.002437,0,20.0
197,354.0,320.1112,-17.0993,179.7901,0.002795,-0.003527,0,20.0
198,356.0,318.323,-17.0973,179.9622,-0.007542,0.000979,0,20.0
199,358.0,316.5349,-17.0917,179.7991,0.005254,0.001956,0,20.0
200,360.0,314.7468,-17.0871,179.8619,-0.001653,0.003822,0,20.0
201,360.0,312.9587,-17.0831,179.8678,-0.003983,0.006378,0,20.0
202,362.0,311.1705,-17.0759,179.7497,0.00913,0.005697,0,20.001
203,364.0,309.3824,-17.0733,179.9467,0.000982,0.009603,0,20.0
204,366.0,307.5943,-17.0748,-179.9376,-0.003722,0.017589,0,20.0
205,368.0,305.8062,-17.0745,179.98,-0.008746,0.023814,0,20.0
206,370.0,304.018,-17.0671,179.7151,0.000763,0.022863,0,20.0
207,372.0,302.2299,-17.0565,179.6446,0.004023,0.018814,0,20.0
208,374.0,300.4418,-17.0485,179.7525,0.002214,0.017289,0,20.0
209,376.0,298.6537,-17.0434,179.8511,-0.005888,0.018715,0,20.0
210,378.0,296.8655,-17.0354,179.7221,0.002997,0.017224,0,20.0
211,378.0,295.0774,-17.0272,179.7422,0.005833,0.015608,0,20.0
212,380.0,293.2893,-17.024,179.9216,-0.000906,0.018903,0,20.0
213,382.0,291.5012,-17.0225,179.9584,-0.010762,0.023941,0,20.0
214,384.0,289.713,-17.0138,179.672,-0.006078,0.021681,0,20.0
215,386.0,287.9249,-16.9967,179.4044,0.007205,0.011112,0,20.0
216,388.0,286.1368,-16.9815,179.5249,0.016331,0.002467,0,20.0
217,390.0,284.3487,-16.9797,-179.981,-0.006677,0.007175,0,19.999
218,392.0,282.5605,-16.9801,-179.9867,-0.007006,0.014048,0,19.999
219,394.0,280.7724,-16.974,179.7721,-0.001271,0.014461,0,20.0
220,394.0,278.9843,-16.9643,179.6649,0.005914,0.011246,0,20.002
221,396.0,277.1959,-16.9576,179.8024,0.003738,0.011101,0,20.001
222,398.0,275.4078,-16.9556,179.9589,-0.00523,0.015614,0,20.001
223,400.0,273.6196,-16.9518,179.8634,-0.004716,0.018318,0,19.999
224,402.0,271.8315,-16.943,179.6897,0.006011,0.016055,0,19.999
225,404.0,270.0434,-16.9363,179.7961,-0.005814,0.01581,0,20.0
226,406.0,268.2553,-16.9276,179.7024,0.003502,0.013695,0,20.0
227,408.0,266.4671,-16.9193,179.7381,-0.005598,0.011829,0,20.001
228,410.0,264.679,-16.9083,179.6245,0.006849,0.007385,0,20.001
229,412.0,262.8909,-16.8998,179.7482,0.008936,0.005417,0,20.0
230,412.0,261.1028,-16.8999,-179.9524,-0.006786,0.01199,0,20.0
231,414.0,259.3146,-16.8991,179.9644,-0.009799,0.017764,0,19.999
232,416.0,257.5265,-16.8896,179.6455,0.005616,0.014782,0,20.0
233,418.0,255.7384,-16.8799,179.6897,0.003,0.011573,0,20.0
234,420.0,253.9503,-16.8739,179.8192,-0.000159,0.012035,0,20.001
235,422.0,252.1621,-16.869,179.8482,-0.0068,0.013642,0,20.001
236,424.0,250.374,-16.8596,179.6709,0.007885,0.01082,0,20.0
237,426.0,248.5859,-16.853,179.8079,0.001607,0.010692,0,19.999
238,428.0,246.7978,-16.8502,179.9258,-0.006137,0.014459,0,19.999
239,428.0,245.0096,-16.8442,179.786,0.000579,0.014965,0,20.0
240,430.0,243.2215,-16.8364,179.7402,0.005375,0.013646,0,20.001
241,432.0,241.4334,-16.8322,179.8831,0.002231,0.015938,0,20.001
242,434.0,239.6453,-16.8315,179.9959,-0.00203,0.021796,0,20.001
243,436.0,237.8571,-16.8306,179.9684,0.000459,0.027425,0,20.0
244,438.0,236.069,-16.8295,179.9613,-0.000508,0.03278,0,20.0
245,440.0,234.2809,-16.8281,179.9516,-0.003258,0.037938,0,20.0
246,442.0,232.4928,-16.8244,179.8616,-0.008925,0.040676,0,20.0
247,444.0,230.7047,-16.8132,179.5956,-0.001723,0.036061,0,20.0
248,446.0,228.9165,-16.7972,179.4585,0.008418,0.026556,0,20.0
249,446.0,227.1284,-16.7857,179.6556,0.006654,0.021543,0,20.0
250,448.0,225.3403,-16.7817,179.913,-0.005315,0.024099,0,20.0
251,450.0,223.5521,-16.7772,179.8461,0.001282,0.026059,0,20.0
252,452.0,221.764,-16.7719,179.8298,0.001,0.027267,0,20.0
253,454.0,219.9759,-16.7677,179.8662,-0.001156,0.029564,0,20.0
