step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
143,258.0,416.6687,-17.4833,179.1598,0.019789,0.028829,0,19.994
144,260.0,414.8815,-17.4608,179.2906,0.02209,0.012811,0,19.993
145,260.0,413.0937,-17.459,-179.9571,-0.004718,0.017501,0,20.001
146,262.0,411.3051,-17.4629,-179.8484,-0.01276,0.027933,0,20.009
147,264.0,409.516,-17.4577,179.784,0.001957,0.029244,0,20.01
148,266.0,407.7272,-17.449,179.7044,0.001676,0.027067,0,20.006
149,268.0,405.9388,-17.4416,179.761,0.010459,0.026153,0,20.0
150,270.0,404.1507,-17.4417,-179.9488,-0.007444,0.032801,0,19.997
151,272.0,402.3628,-17.441,179.9636,4.3e-05,0.038656,0,19.997
152,274.0,400.5747,-17.438,179.8953,-0.006403,0.042132,0,20.001
153,276.0,398.7863,-17.4305,179.7249,0.003595,0.041144,0,20.004
154,276.0,396.9976,-17.4228,179.7538,-0.004462,0.039927,0,20.004
155,278.0,395.2092,-17.4131,179.6702,0.005448,0.036779,0,20.002
156,280.0,393.4211,-17.4054,179.7689,5.9e-05,0.035591,0,19.999
157,282.0,391.6329,-17.3997,179.8232,-0.003945,0.036439,0,19.999
158,284.0,389.8448,-17.3916,179.7237,0.001002,0.034827,0,20.0
159,286.0,388.0567,-17.3827,179.7101,0.005377,0.03243,0,20.001
160,288.0,386.2686,-17.3777,179.8585,-0.005086,0.033888,0,20.002
161,290.0,384.4804,-17.3713,179.7805,-0.002313,0.034015,0,20.001
162,292.0,382.6923,-17.3616,179.6717,0.007289,0.030833,0,20.0
163,294.0,380.9042,-17.3557,179.8358,0.001771,0.03151,0,19.999
164,294.0,379.1161,-17.3538,179.9543,-0.002651,0.03609,0,20.0
165,296.0,377.3279,-17.3511,179.9069,-0.008058,0.039882,0,20.0
166,298.0,375.5398,-17.3421,179.6711,0.006974,0.037394,0,20.0
167,300.0,373.7517,-17.3345,179.7702,0.009039,0.036345,0,20.0
168,302.0,371.9635,-17.3354,-179.928,-0.010824,0.043735,0,20.0
169,304.0,370.1754,-17.3327,179.8848,-0.016055,0.047583,0,19.999
170,306.0,368.3873,-17.3155,179.3629,0.006171,0.036865,0,19.998
171,308.0,366.5992,-17.2957,179.3564,0.021421,0.023613,0,20.0
172,310.0,364.8111,-17.2919,179.966,-0.000421,0.026256,0,19.999
173,310.0,363.0229,-17.2962,-179.8263,-0.016699,0.03705,0,20.0
174,312.0,361.2348,-17.2901,179.7468,0.003703,0.037545,0,20.0
175,314.0,359.4467,-17.2804,179.6756,0.009059,0.034353,0,20.001
176,316.0,357.6586,-17.2776,179.9403,-0.005568,0.037995,0,20.001
177,318.0,355.8705,-17.2744,179.888,-0.007599,0.041319,0,20.001
178,320.0,354.0823,-17.2643,179.6384,-0.003808,0.037762,0,20.0
179,322.0,352.2942,-17.2485,179.4594,0.011756,0.028518,0,20.001
