step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
128,230.0,443.0556,-17.4492,179.9994,-0.011494,-0.101449,0,20.001
129,232.0,441.2674,-17.4376,179.556,0.012337,-0.106445,0,20.004
130,234.0,439.4789,-17.4293,179.7534,0.015368,-0.1083,0,20.003
131,236.0,437.6908,-17.4353,-179.7288,-0.018243,-0.095741,0,20.0
132,238.0,435.903,-17.4355,179.9586,-0.010361,-0.089037,0,19.995
133,240.0,434.1154,-17.4225,179.5136,0.02498,-0.095588,0,19.998
134,242.0,432.328,-17.4215,-179.9528,-0.006396,-0.090022,0,19.996
135,244.0,430.5399,-17.4253,-179.8746,-0.016104,-0.079725,0,20.0
136,246.0,428.7517,-17.4166,179.6548,0.005322,-0.081871,0,20.003
137,246.0,426.9632,-17.4053,179.6286,0.012087,-0.086654,0,20.004
138,248.0,425.1747,-17.4035,179.9884,-0.024541,-0.08201,0,20.003
139,250.0,423.3869,-17.3898,179.4764,0.015631,-0.089135,0,19.994
140,252.0,421.5994,-17.3777,179.6426,0.002331,-0.094783,0,19.992
141,254.0,419.8116,-17.3723,179.8481,0.004216,-0.093611,0,19.999
142,256.0,418.0231,-17.3711,179.9895,0.009715,-0.088339,0,20.007
143,258.0,416.2344,-17.3785,-179.7127,-0.019889,-0.074452,0,20.008
144,260.0,414.4459,-17.3766,179.8712,-0.019023,-0.069802,0,20.0
145,262.0,412.6581,-17.3546,179.1818,0.009626,-0.085277,0,19.996
146,264.0,410.8706,-17.3308,179.2304,0.037778,-0.102559,0,19.996
147,264.0,409.0832,-17.3348,-179.7075,-0.026268,-0.092036,0,19.992
148,266.0,407.2964,-17.3362,179.9964,0.000797,-0.084196,0,19.989
149,268.0,405.5086,-17.3296,179.7742,0.016053,-0.084215,0,20.001
150,270.0,403.7199,-17.3338,-179.8128,0.006255,-0.073574,0,20.01
151,272.0,401.9306,-17.3481,-179.4878,-0.027941,-0.052691,0,20.012
152,274.0,400.1422,-17.347,179.8601,-0.000296,-0.047347,0,19.999
153,276.0,398.3544,-17.3352,179.5755,0.0099,-0.052619,0,19.995
154,278.0,396.5668,-17.3288,179.8155,-0.000233,-0.052527,0,19.997
155,280.0,394.7787,-17.3256,179.9083,-0.014578,-0.049217,0,20.002
156,280.0,392.9906,-17.3128,179.5317,-0.007087,-0.055442,0,20.004
157,282.0,391.2021,-17.2897,179.1999,-0.008166,-0.072072,0,20.005
158,284.0,389.4139,-17.2575,178.9072,0.033272,-0.097748,0,20.003
159,286.0,387.6264,-17.2437,179.6803,-0.02124,-0.105021,0,19.99
160,288.0,385.8395,-17.2282,179.459,0.029382,-0.114017,0,19.986
161,290.0,384.0526,-17.2254,-179.977,0.00877,-0.11029,0,19.988
162,292.0,382.2648,-17.2398,-179.4638,-0.013168,-0.089414,0,20.005
163,294.0,380.4757,-17.2498,-179.703,-0.012849,-0.072829,0,20.014
164,296.0,378.6863,-17.247,179.8349,-0.007967,-0.069176,0,20.013
165,298.0,376.8974,-17.2332,179.4903,-0.002911,-0.076424,0,20.005
166,298.0,375.1094,-17.2134,179.3262,0.029977,-0.089683,0,19.996
167,300.0,373.3222,-17.2119,-179.9323,-0.032104,-0.084686,0,19.987
168,302.0,371.5358,-17.2004,179.5379,-0.013819,-0.089689,0,19.981
169,304.0,369.7489,-17.1683,178.8728,0.03106,-0.115297,0,19.999
170,306.0,367.9607,-17.1506,179.5208,0.012944,-0.126532,0,20.006
171,308.0,366.1715,-17.1526,-179.8385,-0.005852,-0.117988,0,20.014
172,310.0,364.3821,-17.157,-179.8441,-0.006365,-0.10709,0,20.011
173,312.0,362.5934,-17.1559,179.9386,0.004347,-0.101612,0,20.003
174,314.0,360.8052,-17.1554,179.985,0.001528,-0.095661,0,19.997
175,314.0,359.0177,-17.1572,-179.9347,-0.028117,-0.087333,0,19.996
176,316.0,357.2302,-17.1408,179.3543,-0.003577,-0.097208,0,19.993
177,318.0,355.4426,-17.111,178.9795,0.028577,-0.120478,0,20.001
178,320.0,353.6545,-17.0977,179.6684,0.01925,-0.127326,0,20.001
179,322.0,351.8664,-17.1078,-179.5467,-0.003345,-0.110643,0,20.004
180,324.0,350.0777,-17.1246,-179.4247,-0.015822,-0.087331,0,20.005
181,326.0,348.2893,-17.1309,-179.8588,-0.005464,-0.074512,0,20.002
182,328.0,346.5012,-17.1276,179.8379,-0.004909,-0.071352,0,20.0
183,330.0,344.7131,-17.1179,179.6457,0.003846,-0.07448,0,20.0
184,330.0,342.925,-17.1083,179.6929,-0.010327,-0.077557,0,20.001
185,332.0,341.1368,-17.0929,179.4597,0.002443,-0.086487,0,20.0
186,334.0,339.3487,-17.0751,179.4211,-0.007236,-0.0978,0,20.001
187,336.0,337.5605,-17.0529,179.2516,0.017666,-0.11349,0,20.001
188,338.0,335.7725,-17.0396,179.6386,-0.006913,-0.120232,0,19.998
189,340.0,333.9843,-17.0284,179.6325,-0.009292,-0.12498,0,19.998
190,342.0,332.1962,-17.0088,179.3297,-0.030314,-0.13803,0,20.0
191,344.0,330.4088,-16.9652,178.4472,0.023922,-0.175133,0,19.997
192,346.0,328.6219,-16.9251,178.757,0.043826,-0.208707,0,19.992
193,348.0,326.8347,-16.9221,-179.8889,0.011038,-0.205215,0,19.99
194,348.0,325.0471,-16.9443,-179.1509,-0.050412,-0.17649,0,20.002
195,350.0,323.2598,-16.9399,179.6893,0.028705,-0.174408,0,19.989
196,352.0,321.4731,-16.9358,179.9194,0.02483,-0.171975,0,19.987
197,354.0,319.6856,-16.9577,-179.1756,-0.000242,-0.143541,0,20.002
198,356.0,317.8968,-16.9897,-178.9184,-0.042329,-0.104995,0,20.016
199,358.0,316.1079,-16.9955,-179.9858,0.016739,-0.092765,0,20.005
200,360.0,314.3199,-16.9963,-179.974,0.002565,-0.085446,0,19.996
201,362.0,312.532,-17.0035,-179.7612,0.002782,-0.07174,0,19.998
202,364.0,310.7438,-17.0135,-179.6548,-0.022505,-0.055146,0,20.005
203,364.0,308.9553,-17.0099,179.7906,0.004374,-0.052256,0,20.004
204,366.0,307.1668,-17.0006,179.6799,0.005138,-0.055097,0,20.005
205,368.0,305.3783,-16.9954,179.8462,0.01363,-0.053767,0,20.004
