step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
221,396.0,277.1596,-16.9879,-179.9347,-7.3e-05,0.041517,0,20.0
222,398.0,275.3715,-16.9923,-179.848,-0.010855,0.052398,0,20.0
223,400.0,273.5834,-16.9897,179.8731,0.013121,0.056326,0,19.999
224,402.0,271.7954,-16.9918,-179.8946,-0.00203,0.064968,0,19.998
225,404.0,270.0073,-16.9973,-179.8211,-0.012179,0.076932,0,19.999
226,406.0,268.2192,-16.9941,179.8478,-0.009738,0.08029,0,20.0
227,408.0,266.4311,-16.9797,179.4702,0.011095,0.072364,0,20.001
228,410.0,264.6429,-16.9682,179.6542,0.007447,0.067449,0,20.001
229,412.0,262.8548,-16.9655,179.9548,-0.000591,0.071245,0,20.0
230,412.0,261.0667,-16.9657,-179.9796,-0.011341,0.077919,0,20.0
231,414.0,259.2786,-16.9585,179.7233,-0.001195,0.077257,0,19.999
232,416.0,257.4904,-16.9462,179.5775,0.004463,0.071433,0,20.0
233,418.0,255.7023,-16.9358,179.6757,-0.001697,0.067606,0,20.001
234,420.0,253.9142,-16.9258,179.6754,-0.005535,0.064115,0,20.001
235,422.0,252.1261,-16.9116,179.5161,-0.002554,0.056358,0,20.0
236,424.0,250.3379,-16.8934,179.3926,0.007698,0.044675,0,20.0
237,426.0,248.5498,-16.879,179.5645,0.007957,0.036878,0,20.0
238,428.0,246.7617,-16.8729,179.8482,-0.004345,0.037282,0,20.0
239,428.0,244.9736,-16.8674,179.8194,-0.009796,0.038221,0,20.0
240,430.0,243.1854,-16.854,179.5246,0.005426,0.031352,0,20.0
241,432.0,241.3973,-16.8403,179.5652,0.013078,0.024231,0,20.0
242,434.0,239.6092,-16.8372,179.9552,-0.005021,0.027554,0,20.0
243,436.0,237.8211,-16.8358,179.9588,-0.018969,0.032729,0,20.0
244,438.0,236.0332,-16.8204,179.4221,0.01265,0.023851,0,19.998
245,440.0,234.2453,-16.8061,179.558,0.014439,0.016021,0,19.997
246,442.0,232.4573,-16.8055,-179.9489,-0.002118,0.021959,0,20.0
247,444.0,230.6691,-16.8095,-179.8523,-0.024513,0.032424,0,20.002
248,446.0,228.881,-16.797,179.4983,0.023045,0.026464,0,19.999
249,446.0,227.0934,-16.7905,179.8484,0.006753,0.026505,0,19.993
250,448.0,225.3058,-16.7965,-179.7569,-0.013264,0.03903,0,19.998
251,450.0,223.5176,-16.7969,179.9776,-0.004811,0.045924,0,20.002
